timestamp,tower_id,users_connected,download_speed,upload_speed,latency,weather,congestion
02-01-2025 22:00,1,910,31.9724926,15.96282916,102.2666132,Clear,0
02-01-2025 23:00,1,730,21.712899,1.885692817,103.8398059,Clear,0
03-01-2025 00:00,1,553,66.71512541,42.61194711,134.9464495,Clear,0
03-01-2025 01:00,1,509,53.3373373,32.18029829,57.58774554,Clear,0
03-01-2025 02:00,1,279,42.34428384,44.7102812,129.9163389,Rain,0
03-01-2025 03:00,1,847,66.28481939,33.77727892,174.1918374,Clear,1
03-01-2025 04:00,1,865,31.67337443,2.191482355,132.6397362,Clear,0
03-01-2025 05:00,1,269,49.64472883,14.69845675,177.8638642,Rain,0
03-01-2025 06:00,1,86,93.19026345,21.98102327,193.6644156,Storm,0
03-01-2025 07:00,1,165,32.97264475,19.8697887,171.7159676,Clear,0
03-01-2025 08:00,1,177,40.40525237,20.33988187,170.4004967,Snow,0
03-01-2025 09:00,1,735,14.23176691,31.13535411,198.1102315,Clear,0
03-01-2025 10:00,1,204,33.0526059,16.80498745,171.247261,Clear,0
03-01-2025 11:00,1,295,39.15165937,15.38600037,163.7786195,Rain,0
03-01-2025 12:00,1,970,63.09380253,4.99811484,10.98512393,Clear,0
03-01-2025 13:00,1,69,66.74657342,35.39637699,161.2006072,Snow,0
03-01-2025 14:00,1,520,7.623593328,29.36437988,93.31008337,Clear,0
03-01-2025 15:00,1,100,49.23181172,27.5895871,64.4428379,Clear,0
03-01-2025 16:00,1,391,28.77387925,2.902901987,67.62044779,Clear,0
03-01-2025 17:00,1,662,54.61310971,38.7296841,51.00599522,Clear,0
03-01-2025 18:00,1,245,84.99219213,10.52462167,88.15724196,Clear,0
03-01-2025 19:00,1,985,73.9786767,48.81675189,108.0970662,Clear,0
03-01-2025 20:00,1,706,42.88798564,22.24251614,151.3681022,Clear,0
03-01-2025 21:00,1,523,96.45159939,41.96302591,142.2350992,Clear,0
03-01-2025 22:00,1,107,91.94530412,22.67525926,55.55959824,Clear,0
03-01-2025 23:00,1,650,67.71875079,14.71676095,191.4244033,Rain,0
04-01-2025 00:00,1,496,46.38892537,36.77192651,19.06606426,Clear,0
04-01-2025 01:00,1,484,76.99538049,1.705280943,32.0538017,Clear,0
04-01-2025 02:00,1,143,86.26875548,35.47923511,100.0930275,Clear,0
04-01-2025 03:00,1,481,81.65673282,17.96891173,98.28802446,Clear,0
04-01-2025 04:00,1,811,63.50575931,32.11958889,18.60776186,Clear,0
04-01-2025 05:00,1,811,93.67644927,25.55095431,112.4817152,Clear,0
04-01-2025 06:00,1,65,11.704031,32.47854463,15.037149,Clear,0
04-01-2025 07:00,1,524,81.09018299,34.18124878,118.9397379,Clear,0
04-01-2025 08:00,1,740,82.9607502,31.67104383,165.8811003,Clear,0
04-01-2025 09:00,1,92,23.6001578,4.398703743,29.14782026,Clear,0
04-01-2025 10:00,1,548,63.73411901,17.49115653,134.5873007,Clear,0
04-01-2025 11:00,1,651,37.3593341,13.77403188,104.2471163,Clear,0
04-01-2025 12:00,1,675,64.74957044,43.99612866,149.6634983,Rain,0
04-01-2025 13:00,1,810,57.05732891,21.75007617,118.0188539,Clear,0
04-01-2025 14:00,1,148,44.19867931,19.2288862,157.5184625,Clear,0
04-01-2025 15:00,1,239,58.37733575,12.69124613,139.1705082,Rain,0
04-01-2025 16:00,1,916,14.79676754,45.22509243,105.9979508,Rain,0
04-01-2025 17:00,1,391,33.27534158,5.899259471,20.16220638,Storm,0
04-01-2025 18:00,1,964,13.67223429,16.64636824,190.5117737,Storm,1
04-01-2025 19:00,1,900,51.83743749,5.080936149,27.42378798,Clear,0
04-01-2025 20:00,1,997,68.88925333,37.86635194,160.4000183,Rain,1
04-01-2025 21:00,1,158,93.43826504,48.73816222,199.226936,Clear,0
04-01-2025 22:00,1,212,89.33189736,18.19483562,32.24273312,Clear,0
04-01-2025 23:00,1,123,84.51156805,43.47656656,169.3113451,Clear,0
05-01-2025 00:00,1,217,11.9124856,41.27114291,144.1860232,Clear,0
05-01-2025 01:00,1,214,27.15666688,29.48396544,173.9963192,Snow,0
05-01-2025 02:00,1,706,94.98861485,49.31405213,153.1418552,Clear,0
05-01-2025 03:00,1,464,50.75836386,19.52139192,143.9660292,Clear,0
05-01-2025 04:00,1,580,15.56376082,25.13863011,12.15719251,Clear,0
05-01-2025 05:00,1,107,75.39251679,38.5925478,166.3301669,Rain,0
05-01-2025 06:00,1,436,60.42003268,48.14645488,81.22541011,Clear,0
05-01-2025 07:00,1,873,55.19516152,22.38045575,162.4007573,Storm,1
05-01-2025 08:00,1,222,9.100191635,44.66601257,110.2632107,Storm,0
05-01-2025 09:00,1,278,29.03406596,35.07514503,24.33256395,Clear,0
05-01-2025 10:00,1,354,71.09612545,23.27251217,129.2360352,Clear,0
05-01-2025 11:00,1,705,75.02456706,45.84746274,192.1534574,Clear,0
05-01-2025 12:00,1,407,48.28739151,31.38649729,62.70242477,Clear,0
05-01-2025 13:00,1,139,41.88549648,12.24034254,60.52820574,Clear,0
05-01-2025 14:00,1,789,98.69002073,35.20992399,111.8583096,Clear,0
05-01-2025 15:00,1,773,62.26427879,14.27692448,35.30517379,Clear,0
05-01-2025 16:00,1,439,95.23099176,36.56025591,126.5488872,Clear,0
05-01-2025 17:00,1,873,88.28284116,28.02780575,41.31850962,Clear,0
05-01-2025 18:00,1,423,82.00256642,49.37653034,38.57920931,Clear,0
05-01-2025 19:00,1,112,42.33399765,41.62904681,118.1254791,Clear,0
05-01-2025 20:00,1,154,44.40785272,14.39694652,20.71134436,Snow,0
05-01-2025 21:00,1,758,99.97317896,49.83520502,115.5320241,Rain,0
05-01-2025 22:00,1,726,76.92271419,19.51467691,55.80611814,Clear,0
05-01-2025 23:00,1,50,95.63484759,30.70255709,53.44213305,Clear,0
06-01-2025 00:00,1,849,9.45516444,14.16495162,14.21510099,Clear,0
06-01-2025 01:00,1,487,78.37024721,26.48801155,171.9144851,Clear,0
06-01-2025 02:00,1,438,13.39878122,39.79907413,122.0916205,Clear,0
06-01-2025 03:00,1,968,76.73803929,31.39516802,143.7751559,Clear,0
06-01-2025 04:00,1,471,63.64005265,49.04267353,125.5366914,Clear,0
06-01-2025 05:00,1,384,46.56011759,45.30377603,76.16853873,Clear,0
06-01-2025 06:00,1,384,42.67156432,31.48224831,173.8491047,Snow,0
06-01-2025 07:00,1,949,48.63794675,42.26247934,156.0943708,Clear,1
06-01-2025 08:00,1,118,98.10309465,25.13828661,72.46280595,Clear,0
06-01-2025 09:00,1,801,37.44850499,27.32590742,97.42264021,Clear,0
06-01-2025 10:00,1,423,71.2784195,9.823296345,142.3352786,Clear,0
06-01-2025 11:00,1,913,50.02635582,33.71032919,42.74077553,Clear,0
06-01-2025 12:00,1,452,83.0701105,17.90904876,76.04765075,Clear,0
06-01-2025 13:00,1,887,16.46040775,23.57815963,49.2034065,Clear,0
06-01-2025 14:00,1,127,36.35945376,16.75755547,27.53521138,Clear,0
06-01-2025 15:00,1,263,12.76710804,43.80535258,184.9657561,Clear,0
06-01-2025 16:00,1,75,87.48860517,5.141333376,123.4828356,Storm,0
06-01-2025 17:00,1,352,40.19484977,24.74162627,127.4684066,Clear,0
06-01-2025 18:00,1,265,73.44902583,4.054726763,38.07042746,Clear,0
06-01-2025 19:00,1,52,90.04464958,26.07219466,111.1015622,Clear,0
06-01-2025 20:00,1,555,38.64393373,20.46102779,29.92514164,Rain,0
06-01-2025 21:00,1,77,6.906763789,16.78187911,50.17512133,Clear,0
06-01-2025 22:00,1,861,27.1555591,17.80341635,100.0542889,Clear,0
06-01-2025 23:00,1,282,52.3520089,5.259094116,112.0502429,Clear,0
07-01-2025 00:00,1,825,60.72086629,28.65846858,81.96679893,Clear,0
07-01-2025 01:00,1,741,66.36213793,28.96813693,77.65837792,Storm,0
07-01-2025 02:00,1,790,93.70072326,1.369183794,52.81323157,Clear,0
07-01-2025 03:00,1,673,20.26473046,10.14178418,64.16808205,Clear,0
07-01-2025 04:00,1,872,85.01983335,3.530138416,13.46607147,Clear,0
07-01-2025 05:00,1,969,15.64369571,20.49492435,194.1993823,Snow,1
07-01-2025 06:00,1,695,97.63138048,25.04669018,147.3502584,Rain,0
07-01-2025 07:00,1,243,57.89247484,29.00902178,63.1960278,Rain,0
07-01-2025 08:00,1,375,96.95943632,35.83667146,47.90631619,Rain,0
07-01-2025 09:00,1,189,15.90949835,30.92038208,64.83980512,Clear,0
07-01-2025 10:00,1,188,93.54136251,16.71146742,122.8377885,Clear,0
07-01-2025 11:00,1,59,57.1172962,27.89717701,48.32878784,Clear,0
07-01-2025 12:00,1,645,29.1908622,34.39363339,154.4432934,Clear,0
07-01-2025 13:00,1,969,62.5796787,39.92018305,30.27285752,Snow,0
07-01-2025 14:00,1,285,43.80923783,46.71396529,198.2766005,Clear,0
07-01-2025 15:00,1,596,93.01269524,36.35823099,19.13798235,Rain,0
07-01-2025 16:00,1,828,80.55039463,10.87973868,41.09462914,Clear,0
07-01-2025 17:00,1,54,27.39071588,32.05416962,182.4945648,Clear,0
07-01-2025 18:00,1,91,42.28228521,41.01337253,93.43563263,Clear,0
07-01-2025 19:00,1,740,64.2896467,27.44927203,93.36148832,Clear,0
07-01-2025 20:00,1,194,90.45958446,19.81066985,113.2750436,Snow,0
07-01-2025 21:00,1,996,56.57068451,22.14487901,73.23499932,Rain,0
07-01-2025 22:00,1,603,18.2308469,39.90723427,127.8138236,Clear,0
07-01-2025 23:00,1,280,59.44933068,49.88693818,152.9565928,Rain,0
08-01-2025 00:00,1,460,75.67489779,2.643089302,118.2790401,Rain,0
08-01-2025 01:00,1,684,76.69035273,6.042885506,111.9314568,Clear,0
08-01-2025 02:00,1,926,17.11142292,20.46707724,161.4861195,Clear,1
08-01-2025 03:00,1,96,43.85074182,38.82221705,12.31858374,Clear,0
08-01-2025 04:00,1,981,56.55882212,13.33815389,75.68223877,Clear,0
08-01-2025 05:00,1,891,37.53980443,12.14019817,90.48340386,Clear,0
08-01-2025 06:00,1,412,19.5683833,29.72526177,106.118849,Clear,0
08-01-2025 07:00,1,672,73.97908068,30.05518236,29.4204062,Snow,0
08-01-2025 08:00,1,182,92.63744121,35.65469308,38.98241815,Clear,0
08-01-2025 09:00,1,427,11.54754624,4.788732209,29.80692355,Rain,0
08-01-2025 10:00,1,828,47.82974028,6.548664246,197.1198278,Rain,1
08-01-2025 11:00,1,231,84.56162496,17.27517422,69.17441017,Clear,0
08-01-2025 12:00,1,960,42.90525687,3.683320302,73.68747591,Rain,0
08-01-2025 13:00,1,166,62.35354551,6.599097703,88.755871,Snow,0
08-01-2025 14:00,1,855,37.90286946,18.00070689,150.1252371,Clear,1
08-01-2025 15:00,1,988,8.120433673,45.72472368,57.16302412,Clear,0
08-01-2025 16:00,1,229,44.7979177,45.82744915,78.85484083,Clear,0
08-01-2025 17:00,1,711,25.90923534,11.42135843,107.8829997,Storm,0
08-01-2025 18:00,1,410,19.12295914,21.31658206,26.21643693,Storm,0
08-01-2025 19:00,1,610,33.46161162,16.18690939,85.49044194,Clear,0
08-01-2025 20:00,1,772,38.19176491,23.94335959,128.7454375,Clear,0
08-01-2025 21:00,1,193,58.65990766,4.219723332,157.3502472,Clear,0
08-01-2025 22:00,1,243,55.77330967,24.57330947,104.4322703,Rain,0
08-01-2025 23:00,1,693,22.2831724,43.22749543,189.7619378,Clear,0
09-01-2025 00:00,1,507,90.25588893,26.80234487,162.1424566,Storm,0
09-01-2025 01:00,1,849,73.01736174,33.28727315,15.14823858,Clear,0
09-01-2025 02:00,1,492,53.02324852,30.15740001,74.46153672,Clear,0
09-01-2025 03:00,1,100,67.01088025,12.67095627,28.89386462,Clear,0
09-01-2025 04:00,1,127,62.30375321,40.5356573,192.9033705,Snow,0
09-01-2025 05:00,1,231,24.47350806,15.36423878,180.3038055,Clear,0
09-01-2025 06:00,1,824,74.91093825,42.55827668,33.32760904,Snow,0
09-01-2025 07:00,1,334,45.03533231,44.74091384,165.3142767,Clear,0
09-01-2025 08:00,1,795,83.38519649,18.7899014,16.50334106,Rain,0
09-01-2025 09:00,1,854,43.89410696,28.05031186,92.86404054,Clear,0
09-01-2025 10:00,1,549,97.58199019,39.20817996,31.70520592,Clear,0
09-01-2025 11:00,1,108,89.98246155,40.19290754,90.79056585,Clear,0
09-01-2025 12:00,1,575,75.4602597,35.2434468,86.48450828,Clear,0
09-01-2025 13:00,1,327,84.3183725,49.23570685,109.8811346,Clear,0
09-01-2025 14:00,1,776,69.90246636,41.30660992,110.6357189,Rain,0
09-01-2025 15:00,1,90,31.03524597,28.15472212,133.7698738,Rain,0
09-01-2025 16:00,1,648,15.12497936,7.860908394,60.0999225,Clear,0
09-01-2025 17:00,1,780,61.75424471,30.42532616,136.3569682,Clear,0
09-01-2025 18:00,1,734,84.6201615,20.81469358,156.4731616,Clear,0
09-01-2025 19:00,1,179,20.79692003,37.1636472,25.73174691,Clear,0
09-01-2025 20:00,1,843,11.48372201,42.01687054,93.06674531,Snow,0
09-01-2025 21:00,1,236,33.22656298,28.75382737,100.4495764,Clear,0
09-01-2025 22:00,1,807,17.82512136,24.70399215,61.28313225,Clear,0
09-01-2025 23:00,1,516,61.53240342,3.519864861,104.309587,Clear,0
10-01-2025 00:00,1,531,64.21659234,24.23762813,75.43290909,Clear,0
10-01-2025 01:00,1,690,52.07167504,34.73171742,92.61719433,Clear,0
10-01-2025 02:00,1,180,12.38770769,1.114630141,193.8628838,Clear,0
10-01-2025 03:00,1,573,39.29252021,5.487521593,184.2895793,Clear,0
10-01-2025 04:00,1,379,70.60322208,26.5437327,26.47399025,Storm,0
10-01-2025 05:00,1,388,74.56136421,40.52149625,135.1688397,Clear,0
10-01-2025 06:00,1,759,98.15479602,45.26482682,132.8663346,Clear,0
10-01-2025 07:00,1,538,94.68563727,2.931913757,144.0592828,Snow,0
10-01-2025 08:00,1,968,57.80162524,24.18729579,69.44242274,Clear,0
10-01-2025 09:00,1,568,33.2481557,46.29541357,194.5010666,Snow,0
10-01-2025 10:00,1,643,75.78113207,3.689248118,96.47730016,Clear,0
10-01-2025 11:00,1,664,8.515725298,30.21722405,53.70167908,Clear,0
10-01-2025 12:00,1,147,89.07484387,26.9829915,93.79611073,Clear,0
10-01-2025 13:00,1,88,34.95258209,27.43507333,160.2374013,Clear,0
10-01-2025 14:00,1,771,54.41597044,21.91403578,176.5664218,Clear,0
10-01-2025 15:00,1,788,87.65939302,2.042201132,176.1933178,Clear,0
10-01-2025 16:00,1,465,93.5960414,4.431455582,11.80223239,Clear,0
10-01-2025 17:00,1,526,8.571693455,24.50928502,120.3438694,Clear,0
10-01-2025 18:00,1,426,77.98597432,21.47057233,90.05783043,Rain,0
10-01-2025 19:00,1,738,15.49504075,18.37648572,64.57540841,Clear,0
10-01-2025 20:00,1,342,8.998853015,1.875822802,197.667254,Clear,0
10-01-2025 21:00,1,866,42.20486335,7.097440308,191.7189825,Rain,1
10-01-2025 22:00,1,988,60.91265175,49.13419524,177.9978058,Clear,1
10-01-2025 23:00,1,111,63.27408198,9.184663359,198.322039,Clear,0
11-01-2025 00:00,1,709,84.59344485,12.29789059,167.8220784,Clear,0
11-01-2025 01:00,1,156,21.77016304,11.80382424,45.42326981,Rain,0
11-01-2025 02:00,1,823,81.07312028,31.85911823,51.10156438,Clear,0
11-01-2025 03:00,1,69,99.51624315,9.520867212,85.28598359,Rain,0
11-01-2025 04:00,1,111,99.6518987,44.97437125,98.04234216,Clear,0
11-01-2025 05:00,1,942,56.01257017,30.05405681,120.2163795,Clear,0
11-01-2025 06:00,1,666,42.16112778,14.37500937,100.5685974,Clear,0
11-01-2025 07:00,1,787,86.90212364,40.66628766,134.4959763,Clear,0
11-01-2025 08:00,1,275,43.80305524,19.26173733,59.35321891,Rain,0
11-01-2025 09:00,1,651,55.59723934,48.14397666,30.79908341,Snow,0
11-01-2025 10:00,1,642,10.84411749,44.26240719,108.0550139,Snow,0
11-01-2025 11:00,1,372,38.04187475,34.22279148,117.4890732,Clear,0
11-01-2025 12:00,1,311,54.51972966,43.5398794,56.60425113,Clear,0
11-01-2025 13:00,1,865,72.29448279,42.01365309,142.5195777,Clear,0
11-01-2025 14:00,1,240,71.40412011,10.27185545,177.5110552,Storm,0
11-01-2025 15:00,1,810,7.778491888,41.46502078,34.48527482,Clear,0
11-01-2025 16:00,1,719,91.32662438,1.054885463,115.6745297,Rain,0
11-01-2025 17:00,1,573,5.606657813,15.06486853,127.2161145,Storm,0
11-01-2025 18:00,1,66,16.00516639,19.45807274,11.72375688,Rain,0
11-01-2025 19:00,1,375,31.91758009,1.902958218,92.12574894,Rain,0
11-01-2025 20:00,1,461,65.09907985,46.66937717,29.47684832,Snow,0
11-01-2025 21:00,1,913,78.23114031,47.41759652,41.61174152,Rain,0
11-01-2025 22:00,1,450,60.30619372,17.94826979,127.9739484,Clear,0
11-01-2025 23:00,1,355,99.06409541,34.1265606,94.73207833,Clear,0
12-01-2025 00:00,1,997,77.03500361,2.204758906,14.20347479,Clear,0
12-01-2025 01:00,1,128,82.78463612,13.37292873,10.19560117,Clear,0
12-01-2025 02:00,1,787,99.72682751,21.88288381,95.76353462,Clear,0
12-01-2025 03:00,1,936,83.46247275,15.62034712,169.5899613,Rain,1
12-01-2025 04:00,1,133,67.17856536,14.38971682,190.6640768,Clear,0
12-01-2025 05:00,1,653,74.47065636,45.56670104,172.8984175,Storm,0
12-01-2025 06:00,1,708,31.05044422,49.21490475,87.7734612,Snow,0
12-01-2025 07:00,1,576,75.85451614,10.81759803,174.9433346,Rain,0
12-01-2025 08:00,1,835,87.11403373,24.18728543,193.9567513,Clear,1
12-01-2025 09:00,1,706,13.66062659,8.52924387,96.20179058,Clear,0
12-01-2025 10:00,1,248,64.49093055,7.430999006,16.1799741,Snow,0
12-01-2025 11:00,1,948,22.61859309,23.64276725,10.23404868,Clear,0
12-01-2025 12:00,1,943,70.12870229,22.08498885,48.09969807,Clear,0
12-01-2025 13:00,1,880,66.89434935,16.97034773,122.1501484,Clear,0
12-01-2025 14:00,1,113,48.24591416,1.569406455,23.76490868,Clear,0
12-01-2025 15:00,1,415,97.59648593,36.37249377,134.8269329,Rain,0
12-01-2025 16:00,1,151,91.24277203,36.4899801,152.3407114,Clear,0
12-01-2025 17:00,1,637,98.73294636,7.982281602,104.7887492,Clear,0
12-01-2025 18:00,1,709,37.87157393,39.01443205,188.8351258,Clear,0
12-01-2025 19:00,1,274,13.34731742,18.18071963,16.30859067,Clear,0
12-01-2025 20:00,1,967,35.59899671,48.89585293,48.16322707,Clear,0
12-01-2025 21:00,1,192,24.0142732,9.206646531,29.86788966,Clear,0
12-01-2025 22:00,1,684,8.000683758,46.87440007,19.87454389,Clear,0
12-01-2025 23:00,1,419,93.84417245,47.42017267,128.8078854,Rain,0
13-01-2025 00:00,1,160,82.40838581,4.925627473,180.0151647,Clear,0
13-01-2025 01:00,1,363,79.46409257,24.56428774,17.74328016,Clear,0
13-01-2025 02:00,1,63,12.75484829,3.957252116,56.94961446,Clear,0
13-01-2025 03:00,1,350,63.49549208,17.12185445,99.33469261,Rain,0
13-01-2025 04:00,1,782,80.02135818,33.276681,104.6571861,Clear,0
13-01-2025 05:00,1,963,67.05998683,17.28341664,113.0709408,Clear,0
13-01-2025 06:00,1,973,23.95653284,34.33118388,23.71769771,Clear,0
13-01-2025 07:00,1,402,84.8429786,9.535473492,192.5483048,Clear,0
13-01-2025 08:00,1,73,45.42186677,17.95081463,80.49736497,Storm,0
13-01-2025 09:00,1,201,56.61354972,26.18579752,121.7310918,Clear,0
13-01-2025 10:00,1,915,51.23354944,43.79773867,181.1333542,Clear,1
13-01-2025 11:00,1,987,99.25266505,14.9088719,78.23869564,Clear,0
13-01-2025 12:00,1,579,64.99822091,36.9225381,34.99786017,Rain,0
13-01-2025 13:00,1,801,62.17626145,31.99448613,80.84124107,Clear,0
13-01-2025 14:00,1,342,86.16658387,25.12161497,56.97390414,Snow,0
13-01-2025 15:00,1,672,61.32724798,29.39133007,135.898043,Clear,0
13-01-2025 16:00,1,194,42.15274598,48.50120379,59.04535221,Clear,0
13-01-2025 17:00,1,498,78.47994694,7.412809375,194.2659986,Clear,0
13-01-2025 18:00,1,444,88.95241862,22.65919432,72.86897897,Clear,0
13-01-2025 19:00,1,893,83.74391976,22.11348866,57.25571179,Clear,0
13-01-2025 20:00,1,562,28.9901393,18.60328665,82.07813209,Clear,0
13-01-2025 21:00,1,736,68.06143012,24.25691291,170.3923853,Rain,0
13-01-2025 22:00,1,205,87.10053688,28.34887223,112.5821095,Clear,0
13-01-2025 23:00,1,383,10.42325133,27.02730687,187.9550815,Clear,0
14-01-2025 00:00,1,168,26.34661181,9.820511436,26.825561,Clear,0
14-01-2025 01:00,1,740,8.94942161,8.268816847,197.4597234,Storm,0
14-01-2025 02:00,1,860,6.651080068,16.8334022,194.8885721,Clear,1
14-01-2025 03:00,1,233,53.98162272,24.95348243,136.7042089,Clear,0
14-01-2025 04:00,1,433,17.60789211,8.03357574,188.5657605,Rain,0
14-01-2025 05:00,1,57,97.14164438,5.601135074,137.7944025,Clear,0
14-01-2025 06:00,1,566,96.51794912,13.51001971,135.7101466,Storm,0
14-01-2025 07:00,1,476,69.90856269,25.36156344,127.3909756,Snow,0
14-01-2025 08:00,1,793,78.00933963,6.542381135,161.1469706,Snow,0
14-01-2025 09:00,1,50,25.48913948,33.28538804,84.83423707,Clear,0
14-01-2025 10:00,1,651,38.11449839,8.805084817,124.9412453,Clear,0
14-01-2025 11:00,1,210,43.65625627,43.66691907,158.653242,Clear,0
14-01-2025 12:00,1,538,15.36541502,32.87507074,155.3862643,Snow,0
14-01-2025 13:00,1,68,81.74536448,38.3519716,161.5845933,Clear,0
14-01-2025 14:00,1,380,40.68886393,15.54659445,133.3241852,Clear,0
14-01-2025 15:00,1,114,39.81384581,20.41246189,142.1387693,Clear,0
14-01-2025 16:00,1,522,61.66612012,27.73865754,94.43969602,Clear,0
14-01-2025 17:00,1,316,62.32761637,33.74242713,127.7031657,Clear,0
14-01-2025 18:00,1,52,56.52454817,47.62244942,170.9617987,Snow,0
14-01-2025 19:00,1,270,37.41854362,19.62958532,85.77632837,Clear,0
14-01-2025 20:00,1,349,50.28607013,20.32390087,114.3887053,Rain,0
14-01-2025 21:00,1,413,95.77475112,1.893396551,47.19781728,Clear,0
14-01-2025 22:00,1,864,11.77162566,47.77834147,134.3916855,Clear,0
14-01-2025 23:00,1,373,93.77142255,18.22951167,29.26995741,Clear,0
15-01-2025 00:00,1,422,32.06292569,16.05720828,162.5749206,Clear,0
15-01-2025 01:00,1,193,13.51450222,36.16415351,85.98198929,Storm,0
15-01-2025 02:00,1,139,16.57917887,9.876318127,139.4123923,Clear,0
15-01-2025 03:00,1,958,22.53558731,15.46863617,160.747379,Clear,1
15-01-2025 04:00,1,85,45.33010539,5.264909167,164.9922423,Clear,0
15-01-2025 05:00,1,734,65.14938068,47.61876377,124.3062458,Rain,0
15-01-2025 06:00,1,775,61.38616407,39.89344867,132.8551236,Clear,0
15-01-2025 07:00,1,682,84.78682377,45.10113305,77.15006207,Clear,0
15-01-2025 08:00,1,342,33.69574767,36.86594531,171.7231096,Clear,0
15-01-2025 09:00,1,906,14.07585481,31.56910691,95.83585896,Clear,0
15-01-2025 10:00,1,736,27.34738056,43.59372161,99.84947347,Clear,0
15-01-2025 11:00,1,711,7.245665674,32.45660352,125.3478669,Clear,0
15-01-2025 12:00,1,699,29.40396553,31.96875882,21.10637668,Clear,0
15-01-2025 13:00,1,369,17.96177649,35.06208315,86.82056594,Clear,0
15-01-2025 14:00,1,216,73.82910088,1.775233497,74.80710465,Rain,0
15-01-2025 15:00,1,629,73.81218763,29.34095893,62.09052665,Clear,0
15-01-2025 16:00,1,793,66.30253456,30.19178568,86.22570367,Clear,0
15-01-2025 17:00,1,119,38.72464905,4.401768295,108.6213603,Clear,0
15-01-2025 18:00,1,566,11.64350254,32.36824297,61.51801294,Clear,0
15-01-2025 19:00,1,116,55.63098972,16.8923539,73.27036348,Clear,0
15-01-2025 20:00,1,776,40.95526023,18.78426932,199.1412932,Clear,0
